0.004108896427960308,35919
0.005428320442636808,27933
0.005920538533892896,30842
0.006406075541895848,37719
0.006444989346243717,39069
0.006569945452113946,29733
0.00704428181466129,26849
0.007599691257432655,37546
0.007620014127481867,26341
0.007939071433135757,32768
0.007951856726021679,35076
0.008055452714087787,30982
0.008079322611016255,39689
0.008321088159249888,29969
0.008421439946525626,32110
0.008546091536128963,28685
0.00865436529257783,39375
0.008677948924402396,38325
0.009184806560752568,41004
0.009240055121481417,35352
0.00939057954483562,41176
0.009398531004510543,32413
0.009444999525116548,26883
0.009488146632081931,38862
0.009658993114199902,31500
0.009703293973924937,27235
0.009734078336645056,27784
0.009748643040657043,25749
0.009764864306758951,38794
0.009792944780654378,37746
0.009870105532032472,31387
0.009916923299983695,25767
0.01003485158085823,29771
0.010071161394869839,39377
0.01011387594734077,31359
0.010117658641603258,34121
0.010160396533707778,26135
0.010162346345131043,40943
0.010187689139059295,27826
0.010214966949489382,28420
0.010269193966631536,29756
0.010451727832357089,31600
0.010534819532875661,34332
0.010564923421652227,27085
0.01066780752605862,33018
0.010729177383085091,30470
0.010739413266656575,40405
0.01077166784002825,35856
0.010772071337258373,34788
0.010832654897261549,37856
0.010865324578351444,33749
0.010976097571353116,34787
0.011031880280761807,29797
0.01103688143055748,31320
0.01108736145413584,40120
0.011092517414578685,31449
0.011098561426279721,28426
0.01115470325505292,30876
0.01118830846277652,31084
0.011191875516540474,37183
0.011233002233008544,35442
0.011293953957932966,40416
0.011358774080872535,28039
0.011452291464364087,35933
0.011454363107957222,37728
0.011462456657102814,28783
0.011511183487320387,33293
0.011549389865939263,37286
0.011550734360460882,40294
0.011750307375634157,30014
0.011799233283985544,31389
0.011924646361558525,33927
0.012104237161024852,28964
0.012137590343201601,29023
0.012147043228701308,40762
0.012155882029069793,34837
0.012177902887816781,34726
0.012191143211115288,31734
0.012199466905936046,33553
0.012204765420820978,39997
0.012218636286755402,39808
0.01225431594721697,40754
0.012287492142231375,29185
0.012362508605475778,28141
0.012368029169738292,35291
0.012435854423653196,30359
0.012476264896492163,30795
0.012511558145008705,33197
0.01251785596349725,32339
0.01254855048601274,34907
0.01256945175015264,26590
0.01262023338013225,39720
0.012644114701284301,37215
0.012673295592820202,41431
0.012677648297890469,39345
0.012690750378425474,28085
0.012703742833325156,36127
0.01272746957976509,27891
0.012731191286886179,37497
0.012797038766245047,28513
0.012815115896088105,33882
0.012897565718050355,38133
0.012909593580773582,31955
0.012931618999551843,39014
0.012955037486498002,31167
0.012961387395582816,39416
0.01300178172963637,39910
0.013075858256607143,32134
0.013124951636073766,36499
0.013162867072279805,35279
0.013210338672829999,26289
0.013270805255958328,29065
